KEY,state,year,month,period,indicator,data_value,state_name,Date,unemployment_rate
WashingtonOctober2015,WA,2015,October,12 month-ending,Heroin (T40.1),307,Washington,10/1/2015,5.6
GeorgiaOctober2018,GA,2018,October,12 month-ending,Heroin (T40.1),308,Georgia,10/1/2018,3.8
ConnecticutJune2015,CT,2015,June,12 month-ending,Heroin (T40.1),309,Connecticut,6/1/2015,5.7
WashingtonNovember2017,WA,2017,November,12 month-ending,Heroin (T40.1),310,Washington,11/1/2017,4.6
WashingtonOctober2016,WA,2016,October,12 month-ending,Heroin (T40.1),310,Washington,10/1/2016,5.1
North CarolinaApril2015,NC,2015,April,12 month-ending,Heroin (T40.1),310,North Carolina,4/1/2015,5.9
WashingtonSeptember2015,WA,2015,September,12 month-ending,Heroin (T40.1),311,Washington,9/1/2015,5.6
GeorgiaDecember2018,GA,2018,December,12 month-ending,Heroin (T40.1),312,Georgia,12/1/2018,3.8
WisconsinJune2016,WI,2016,June,12 month-ending,Heroin (T40.1),315,Wisconsin,6/1/2016,4
WashingtonMay2018,WA,2018,May,12 month-ending,Heroin (T40.1),316,Washington,5/1/2018,4.4
WashingtonApril2018,WA,2018,April,12 month-ending,Heroin (T40.1),316,Washington,4/1/2018,4.5
WashingtonJuly2018,WA,2018,July,12 month-ending,Heroin (T40.1),317,Washington,7/1/2018,4.4
WashingtonJune2018,WA,2018,June,12 month-ending,Heroin (T40.1),317,Washington,6/1/2018,4.4
WashingtonDecember2017,WA,2017,December,12 month-ending,Heroin (T40.1),317,Washington,12/1/2017,4.6
WashingtonMarch2016,WA,2016,March,12 month-ending,Heroin (T40.1),317,Washington,3/1/2016,5.4
North CarolinaAugust2015,NC,2015,August,12 month-ending,Heroin (T40.1),317,North Carolina,8/1/2015,5.7
WashingtonMarch2018,WA,2018,March,12 month-ending,Heroin (T40.1),318,Washington,3/1/2018,4.5
ArizonaJuly2017,AZ,2017,July,12 month-ending,Heroin (T40.1),318,Arizona,7/1/2017,4.8
VirginiaSeptember2015,VA,2015,September,12 month-ending,Heroin (T40.1),319,Virginia,9/1/2015,4.2
WashingtonSeptember2018,WA,2018,September,12 month-ending,Heroin (T40.1),319,Washington,9/1/2018,4.4
WashingtonSeptember2016,WA,2016,September,12 month-ending,Heroin (T40.1),319,Washington,9/1/2016,5.1
North CarolinaMay2015,NC,2015,May,12 month-ending,Heroin (T40.1),319,North Carolina,5/1/2015,5.9
WisconsinMay2016,WI,2016,May,12 month-ending,Heroin (T40.1),320,Wisconsin,5/1/2016,4.1
North CarolinaJuly2015,NC,2015,July,12 month-ending,Heroin (T40.1),321,North Carolina,7/1/2015,5.8
WashingtonAugust2018,WA,2018,August,12 month-ending,Heroin (T40.1),322,Washington,8/1/2018,4.4
WashingtonAugust2016,WA,2016,August,12 month-ending,Heroin (T40.1),323,Washington,8/1/2016,5.2
WashingtonJanuary2016,WA,2016,January,12 month-ending,Heroin (T40.1),323,Washington,1/1/2016,5.5
North CarolinaSeptember2015,NC,2015,September,12 month-ending,Heroin (T40.1),323,North Carolina,9/1/2015,5.6
North CarolinaJune2015,NC,2015,June,12 month-ending,Heroin (T40.1),323,North Carolina,6/1/2015,5.9
ArizonaAugust2017,AZ,2017,August,12 month-ending,Heroin (T40.1),324,Arizona,8/1/2017,4.7
ArizonaJune2018,AZ,2018,June,12 month-ending,Heroin (T40.1),324,Arizona,6/1/2018,4.7
TennesseeJuly2018,TN,2018,July,12 month-ending,Heroin (T40.1),325,Tennessee,7/1/2018,3.5
WashingtonJanuary2018,WA,2018,January,12 month-ending,Heroin (T40.1),325,Washington,1/1/2018,4.6
WisconsinNovember2018,WI,2018,November,12 month-ending,Heroin (T40.1),326,Wisconsin,11/1/2018,3
TennesseeMarch2018,TN,2018,March,12 month-ending,Heroin (T40.1),326,Tennessee,3/1/2018,3.6
WashingtonJune2016,WA,2016,June,12 month-ending,Heroin (T40.1),326,Washington,6/1/2016,5.3
TennesseeJune2018,TN,2018,June,12 month-ending,Heroin (T40.1),327,Tennessee,6/1/2018,3.6
ArizonaApril2018,AZ,2018,April,12 month-ending,Heroin (T40.1),327,Arizona,4/1/2018,4.7
ArizonaMay2018,AZ,2018,May,12 month-ending,Heroin (T40.1),327,Arizona,5/1/2018,4.7
MarylandJanuary2015,MD,2015,January,12 month-ending,Heroin (T40.1),327,Maryland,1/1/2015,5.4
WashingtonDecember2018,WA,2018,December,12 month-ending,Heroin (T40.1),328,Washington,12/1/2018,4.5
WashingtonJanuary2019,WA,2019,January,12 month-ending,Heroin (T40.1),328,Washington,1/1/2019,4.5
WashingtonOctober2018,WA,2018,October,12 month-ending,Heroin (T40.1),329,Washington,10/1/2018,4.4
WashingtonNovember2018,WA,2018,November,12 month-ending,Heroin (T40.1),329,Washington,11/1/2018,4.5
MarylandApril2015,MD,2015,April,12 month-ending,Heroin (T40.1),329,Maryland,4/1/2015,5.3
TennesseeMay2018,TN,2018,May,12 month-ending,Heroin (T40.1),330,Tennessee,5/1/2018,3.6
WisconsinDecember2018,WI,2018,December,12 month-ending,Heroin (T40.1),331,Wisconsin,12/1/2018,3
TennesseeApril2018,TN,2018,April,12 month-ending,Heroin (T40.1),331,Tennessee,4/1/2018,3.6
MarylandJune2015,MD,2015,June,12 month-ending,Heroin (T40.1),331,Maryland,6/1/2015,5.1
WisconsinJuly2016,WI,2016,July,12 month-ending,Heroin (T40.1),332,Wisconsin,7/1/2016,4
ArizonaSeptember2017,AZ,2017,September,12 month-ending,Heroin (T40.1),332,Arizona,9/1/2017,4.7
WashingtonApril2016,WA,2016,April,12 month-ending,Heroin (T40.1),333,Washington,4/1/2016,5.4
WisconsinJuly2018,WI,2018,July,12 month-ending,Heroin (T40.1),334,Wisconsin,7/1/2018,3
WisconsinOctober2018,WI,2018,October,12 month-ending,Heroin (T40.1),334,Wisconsin,10/1/2018,3
WisconsinJanuary2019,WI,2019,January,12 month-ending,Heroin (T40.1),334,Wisconsin,1/1/2019,3.1
ArizonaMarch2018,AZ,2018,March,12 month-ending,Heroin (T40.1),334,Arizona,3/1/2018,4.7
ArizonaJune2017,AZ,2017,June,12 month-ending,Heroin (T40.1),334,Arizona,6/1/2017,4.8
WashingtonJuly2016,WA,2016,July,12 month-ending,Heroin (T40.1),334,Washington,7/1/2016,5.3
ArizonaJuly2018,AZ,2018,July,12 month-ending,Heroin (T40.1),335,Arizona,7/1/2018,4.7
ArizonaOctober2017,AZ,2017,October,12 month-ending,Heroin (T40.1),335,Arizona,10/1/2017,4.7
MarylandMarch2015,MD,2015,March,12 month-ending,Heroin (T40.1),335,Maryland,3/1/2015,5.3
WashingtonMay2016,WA,2016,May,12 month-ending,Heroin (T40.1),335,Washington,5/1/2016,5.4
WisconsinSeptember2018,WI,2018,September,12 month-ending,Heroin (T40.1),336,Wisconsin,9/1/2018,3
TennesseeAugust2018,TN,2018,August,12 month-ending,Heroin (T40.1),337,Tennessee,8/1/2018,3.5
MarylandMay2015,MD,2015,May,12 month-ending,Heroin (T40.1),337,Maryland,5/1/2015,5.2
VirginiaDecember2015,VA,2015,December,12 month-ending,Heroin (T40.1),338,Virginia,12/1/2015,4.1
VirginiaNovember2015,VA,2015,November,12 month-ending,Heroin (T40.1),338,Virginia,11/1/2015,4.1
ArizonaNovember2017,AZ,2017,November,12 month-ending,Heroin (T40.1),338,Arizona,11/1/2017,4.7
ConnecticutJuly2015,CT,2015,July,12 month-ending,Heroin (T40.1),338,Connecticut,7/1/2015,5.6
VirginiaJanuary2016,VA,2016,January,12 month-ending,Heroin (T40.1),339,Virginia,1/1/2016,4.1
WisconsinAugust2018,WI,2018,August,12 month-ending,Heroin (T40.1),340,Wisconsin,8/1/2018,3
ArizonaAugust2018,AZ,2018,August,12 month-ending,Heroin (T40.1),340,Arizona,8/1/2018,4.7
ArizonaSeptember2018,AZ,2018,September,12 month-ending,Heroin (T40.1),340,Arizona,9/1/2018,4.7
VirginiaOctober2015,VA,2015,October,12 month-ending,Heroin (T40.1),341,Virginia,10/1/2015,4.1
ArizonaDecember2017,AZ,2017,December,12 month-ending,Heroin (T40.1),341,Arizona,12/1/2017,4.8
ConnecticutAugust2015,CT,2015,August,12 month-ending,Heroin (T40.1),341,Connecticut,8/1/2015,5.6
ConnecticutDecember2018,CT,2018,December,12 month-ending,Heroin (T40.1),342,Connecticut,12/1/2018,3.9
MarylandJuly2015,MD,2015,July,12 month-ending,Heroin (T40.1),342,Maryland,7/1/2015,5
ArizonaJanuary2018,AZ,2018,January,12 month-ending,Heroin (T40.1),344,Arizona,1/1/2018,4.8
North CarolinaOctober2015,NC,2015,October,12 month-ending,Heroin (T40.1),344,North Carolina,10/1/2015,5.5
ConnecticutJanuary2019,CT,2019,January,12 month-ending,Heroin (T40.1),345,Connecticut,1/1/2019,3.8
TennesseeSeptember2018,TN,2018,September,12 month-ending,Heroin (T40.1),346,Tennessee,9/1/2018,3.5
ConnecticutNovember2018,CT,2018,November,12 month-ending,Heroin (T40.1),346,Connecticut,11/1/2018,3.9
ArizonaOctober2018,AZ,2018,October,12 month-ending,Heroin (T40.1),346,Arizona,10/1/2018,4.8
WisconsinAugust2016,WI,2016,August,12 month-ending,Heroin (T40.1),352,Wisconsin,8/1/2016,3.9
ConnecticutOctober2018,CT,2018,October,12 month-ending,Heroin (T40.1),353,Connecticut,10/1/2018,3.9
ConnecticutSeptember2015,CT,2015,September,12 month-ending,Heroin (T40.1),353,Connecticut,9/1/2015,5.6
MarylandJanuary2019,MD,2019,January,12 month-ending,Heroin (T40.1),354,Maryland,1/1/2019,3.8
ConnecticutSeptember2018,CT,2018,September,12 month-ending,Heroin (T40.1),358,Connecticut,9/1/2018,4
WisconsinJune2018,WI,2018,June,12 month-ending,Heroin (T40.1),359,Wisconsin,6/1/2018,3
MarylandDecember2018,MD,2018,December,12 month-ending,Heroin (T40.1),359,Maryland,12/1/2018,3.8
WisconsinSeptember2016,WI,2016,September,12 month-ending,Heroin (T40.1),359,Wisconsin,9/1/2016,3.9
ArizonaNovember2018,AZ,2018,November,12 month-ending,Heroin (T40.1),359,Arizona,11/1/2018,4.8
TennesseeOctober2018,TN,2018,October,12 month-ending,Heroin (T40.1),360,Tennessee,10/1/2018,3.4
ArizonaJanuary2019,AZ,2019,January,12 month-ending,Heroin (T40.1),360,Arizona,1/1/2019,4.9
MarylandNovember2018,MD,2018,November,12 month-ending,Heroin (T40.1),362,Maryland,11/1/2018,3.8
MarylandAugust2015,MD,2015,August,12 month-ending,Heroin (T40.1),363,Maryland,8/1/2015,5
ConnecticutAugust2018,CT,2018,August,12 month-ending,Heroin (T40.1),365,Connecticut,8/1/2018,4
WisconsinMay2018,WI,2018,May,12 month-ending,Heroin (T40.1),366,Wisconsin,5/1/2018,3
TennesseeDecember2018,TN,2018,December,12 month-ending,Heroin (T40.1),367,Tennessee,12/1/2018,3.4
ArizonaDecember2018,AZ,2018,December,12 month-ending,Heroin (T40.1),367,Arizona,12/1/2018,4.8
North CarolinaNovember2015,NC,2015,November,12 month-ending,Heroin (T40.1),368,North Carolina,11/1/2015,5.4
ConnecticutOctober2015,CT,2015,October,12 month-ending,Heroin (T40.1),368,Connecticut,10/1/2015,5.6
WisconsinApril2018,WI,2018,April,12 month-ending,Heroin (T40.1),369,Wisconsin,4/1/2018,3
ConnecticutJuly2018,CT,2018,July,12 month-ending,Heroin (T40.1),371,Connecticut,7/1/2018,4.1
WisconsinOctober2016,WI,2016,October,12 month-ending,Heroin (T40.1),372,Wisconsin,10/1/2016,3.9
TennesseeJanuary2019,TN,2019,January,12 month-ending,Heroin (T40.1),373,Tennessee,1/1/2019,3.4
TennesseeNovember2018,TN,2018,November,12 month-ending,Heroin (T40.1),373,Tennessee,11/1/2018,3.4
VirginiaMarch2016,VA,2016,March,12 month-ending,Heroin (T40.1),374,Virginia,3/1/2016,4
MarylandOctober2018,MD,2018,October,12 month-ending,Heroin (T40.1),376,Maryland,10/1/2018,3.8
ConnecticutJune2018,CT,2018,June,12 month-ending,Heroin (T40.1),378,Connecticut,6/1/2018,4.2
VirginiaApril2016,VA,2016,April,12 month-ending,Heroin (T40.1),379,Virginia,4/1/2016,4
WisconsinMarch2018,WI,2018,March,12 month-ending,Heroin (T40.1),380,Wisconsin,3/1/2018,3
ConnecticutMay2018,CT,2018,May,12 month-ending,Heroin (T40.1),380,Connecticut,5/1/2018,4.2
WisconsinNovember2016,WI,2016,November,12 month-ending,Heroin (T40.1),381,Wisconsin,11/1/2016,3.8
MarylandSeptember2015,MD,2015,September,12 month-ending,Heroin (T40.1),381,Maryland,9/1/2015,4.9
North CarolinaDecember2015,NC,2015,December,12 month-ending,Heroin (T40.1),381,North Carolina,12/1/2015,5.3
ConnecticutNovember2015,CT,2015,November,12 month-ending,Heroin (T40.1),382,Connecticut,11/1/2015,5.6
VirginiaMay2016,VA,2016,May,12 month-ending,Heroin (T40.1),386,Virginia,5/1/2016,4.1
WisconsinDecember2016,WI,2016,December,12 month-ending,Heroin (T40.1),388,Wisconsin,12/1/2016,3.7
MarylandOctober2015,MD,2015,October,12 month-ending,Heroin (T40.1),390,Maryland,10/1/2015,4.8
VirginiaJune2016,VA,2016,June,12 month-ending,Heroin (T40.1),392,Virginia,6/1/2016,4.1
ConnecticutDecember2015,CT,2015,December,12 month-ending,Heroin (T40.1),394,Connecticut,12/1/2015,5.5
MarylandSeptember2018,MD,2018,September,12 month-ending,Heroin (T40.1),395,Maryland,9/1/2018,3.8
ConnecticutApril2018,CT,2018,April,12 month-ending,Heroin (T40.1),395,Connecticut,4/1/2018,4.3
ConnecticutMarch2018,CT,2018,March,12 month-ending,Heroin (T40.1),395,Connecticut,3/1/2018,4.4
MarylandNovember2015,MD,2015,November,12 month-ending,Heroin (T40.1),396,Maryland,11/1/2015,4.7
VirginiaJuly2016,VA,2016,July,12 month-ending,Heroin (T40.1),397,Virginia,7/1/2016,4.1
WisconsinJanuary2018,WI,2018,January,12 month-ending,Heroin (T40.1),398,Wisconsin,1/1/2018,3
VirginiaSeptember2016,VA,2016,September,12 month-ending,Heroin (T40.1),398,Virginia,9/1/2016,4.2
VirginiaOctober2016,VA,2016,October,12 month-ending,Heroin (T40.1),399,Virginia,10/1/2016,4.2
VirginiaAugust2016,VA,2016,August,12 month-ending,Heroin (T40.1),400,Virginia,8/1/2016,4.2
North CarolinaJanuary2016,NC,2016,January,12 month-ending,Heroin (T40.1),402,North Carolina,1/1/2016,5.3
WisconsinJanuary2017,WI,2017,January,12 month-ending,Heroin (T40.1),403,Wisconsin,1/1/2017,3.6
ConnecticutJanuary2016,CT,2016,January,12 month-ending,Heroin (T40.1),403,Connecticut,1/1/2016,5.5
ConnecticutJanuary2018,CT,2018,January,12 month-ending,Heroin (T40.1),405,Connecticut,1/1/2018,4.5
WisconsinMarch2017,WI,2017,March,12 month-ending,Heroin (T40.1),408,Wisconsin,3/1/2017,3.4
WisconsinApril2017,WI,2017,April,12 month-ending,Heroin (T40.1),411,Wisconsin,4/1/2017,3.3
WisconsinDecember2017,WI,2017,December,12 month-ending,Heroin (T40.1),413,Wisconsin,12/1/2017,3
WisconsinMay2017,WI,2017,May,12 month-ending,Heroin (T40.1),415,Wisconsin,5/1/2017,3.3
WisconsinNovember2017,WI,2017,November,12 month-ending,Heroin (T40.1),416,Wisconsin,11/1/2017,3.1
MarylandAugust2018,MD,2018,August,12 month-ending,Heroin (T40.1),417,Maryland,8/1/2018,3.9
MarylandJanuary2016,MD,2016,January,12 month-ending,Heroin (T40.1),418,Maryland,1/1/2016,4.6
WisconsinSeptember2017,WI,2017,September,12 month-ending,Heroin (T40.1),419,Wisconsin,9/1/2017,3.2
VirginiaNovember2016,VA,2016,November,12 month-ending,Heroin (T40.1),419,Virginia,11/1/2016,4.1
WisconsinOctober2017,WI,2017,October,12 month-ending,Heroin (T40.1),421,Wisconsin,10/1/2017,3.1
MarylandJuly2018,MD,2018,July,12 month-ending,Heroin (T40.1),421,Maryland,7/1/2018,3.9
North CarolinaApril2016,NC,2016,April,12 month-ending,Heroin (T40.1),421,North Carolina,4/1/2016,5.1
North CarolinaMarch2016,NC,2016,March,12 month-ending,Heroin (T40.1),421,North Carolina,3/1/2016,5.1
MarylandDecember2015,MD,2015,December,12 month-ending,Heroin (T40.1),422,Maryland,12/1/2015,4.7
ConnecticutMarch2016,CT,2016,March,12 month-ending,Heroin (T40.1),424,Connecticut,3/1/2016,5.4
WisconsinAugust2017,WI,2017,August,12 month-ending,Heroin (T40.1),425,Wisconsin,8/1/2017,3.2
ConnecticutDecember2017,CT,2017,December,12 month-ending,Heroin (T40.1),428,Connecticut,12/1/2017,4.6
MarylandJune2018,MD,2018,June,12 month-ending,Heroin (T40.1),429,Maryland,6/1/2018,4
MarylandMarch2016,MD,2016,March,12 month-ending,Heroin (T40.1),433,Maryland,3/1/2016,4.5
ConnecticutNovember2017,CT,2017,November,12 month-ending,Heroin (T40.1),434,Connecticut,11/1/2017,4.6
WisconsinJune2017,WI,2017,June,12 month-ending,Heroin (T40.1),435,Wisconsin,6/1/2017,3.3
ConnecticutApril2016,CT,2016,April,12 month-ending,Heroin (T40.1),436,Connecticut,4/1/2016,5.3
North CarolinaMay2016,NC,2016,May,12 month-ending,Heroin (T40.1),437,North Carolina,5/1/2016,5
WisconsinJuly2017,WI,2017,July,12 month-ending,Heroin (T40.1),438,Wisconsin,7/1/2017,3.2
VirginiaDecember2016,VA,2016,December,12 month-ending,Heroin (T40.1),439,Virginia,12/1/2016,4.1
MassachusettsApril2018,MA,2018,April,12 month-ending,Heroin (T40.1),441,Massachusetts,4/1/2018,3.5
MassachusettsMarch2018,MA,2018,March,12 month-ending,Heroin (T40.1),443,Massachusetts,3/1/2018,3.5
ConnecticutOctober2016,CT,2016,October,12 month-ending,Heroin (T40.1),443,Connecticut,10/1/2016,4.9
MarylandMay2018,MD,2018,May,12 month-ending,Heroin (T40.1),445,Maryland,5/1/2018,4
MassachusettsJanuary2018,MA,2018,January,12 month-ending,Heroin (T40.1),451,Massachusetts,1/1/2018,3.6
ConnecticutNovember2016,CT,2016,November,12 month-ending,Heroin (T40.1),451,Connecticut,11/1/2016,4.9
MassachusettsMay2018,MA,2018,May,12 month-ending,Heroin (T40.1),452,Massachusetts,5/1/2018,3.4
MarylandApril2018,MD,2018,April,12 month-ending,Heroin (T40.1),453,Maryland,4/1/2018,4.1
VirginiaJanuary2017,VA,2017,January,12 month-ending,Heroin (T40.1),454,Virginia,1/1/2017,4
ConnecticutJuly2016,CT,2016,July,12 month-ending,Heroin (T40.1),454,Connecticut,7/1/2016,5.2
ConnecticutMay2016,CT,2016,May,12 month-ending,Heroin (T40.1),454,Connecticut,5/1/2016,5.3
VirginiaMarch2017,VA,2017,March,12 month-ending,Heroin (T40.1),456,Virginia,3/1/2017,3.9
ConnecticutSeptember2016,CT,2016,September,12 month-ending,Heroin (T40.1),456,Connecticut,9/1/2016,5
MarylandMarch2018,MD,2018,March,12 month-ending,Heroin (T40.1),458,Maryland,3/1/2018,4.1
ConnecticutOctober2017,CT,2017,October,12 month-ending,Heroin (T40.1),458,Connecticut,10/1/2017,4.6
ConnecticutDecember2016,CT,2016,December,12 month-ending,Heroin (T40.1),459,Connecticut,12/1/2016,4.8
MassachusettsDecember2017,MA,2017,December,12 month-ending,Heroin (T40.1),460,Massachusetts,12/1/2017,3.6
VirginiaApril2017,VA,2017,April,12 month-ending,Heroin (T40.1),460,Virginia,4/1/2017,3.8
ConnecticutAugust2016,CT,2016,August,12 month-ending,Heroin (T40.1),461,Connecticut,8/1/2016,5.1
ConnecticutJune2016,CT,2016,June,12 month-ending,Heroin (T40.1),462,Connecticut,6/1/2016,5.2
North CarolinaJune2016,NC,2016,June,12 month-ending,Heroin (T40.1),463,North Carolina,6/1/2016,5
VirginiaMay2017,VA,2017,May,12 month-ending,Heroin (T40.1),464,Virginia,5/1/2017,3.8
ConnecticutSeptember2017,CT,2017,September,12 month-ending,Heroin (T40.1),464,Connecticut,9/1/2017,4.6
ConnecticutApril2017,CT,2017,April,12 month-ending,Heroin (T40.1),465,Connecticut,4/1/2017,4.8
MassachusettsNovember2017,MA,2017,November,12 month-ending,Heroin (T40.1),467,Massachusetts,11/1/2017,3.6
MarylandApril2016,MD,2016,April,12 month-ending,Heroin (T40.1),468,Maryland,4/1/2016,4.5
MassachusettsSeptember2018,MA,2018,September,12 month-ending,Heroin (T40.1),470,Massachusetts,9/1/2018,3.3
ConnecticutJanuary2017,CT,2017,January,12 month-ending,Heroin (T40.1),470,Connecticut,1/1/2017,4.8
ConnecticutAugust2017,CT,2017,August,12 month-ending,Heroin (T40.1),471,Connecticut,8/1/2017,4.6
MassachusettsJune2018,MA,2018,June,12 month-ending,Heroin (T40.1),473,Massachusetts,6/1/2018,3.4
ConnecticutMay2017,CT,2017,May,12 month-ending,Heroin (T40.1),473,Connecticut,5/1/2017,4.8
MassachusettsOctober2017,MA,2017,October,12 month-ending,Heroin (T40.1),474,Massachusetts,10/1/2017,3.7
ConnecticutJuly2017,CT,2017,July,12 month-ending,Heroin (T40.1),474,Connecticut,7/1/2017,4.7
ConnecticutJune2017,CT,2017,June,12 month-ending,Heroin (T40.1),474,Connecticut,6/1/2017,4.7
North CarolinaJuly2016,NC,2016,July,12 month-ending,Heroin (T40.1),475,North Carolina,7/1/2016,5
MassachusettsOctober2018,MA,2018,October,12 month-ending,Heroin (T40.1),476,Massachusetts,10/1/2018,3.2
ConnecticutMarch2017,CT,2017,March,12 month-ending,Heroin (T40.1),476,Connecticut,3/1/2017,4.8
MarylandJanuary2018,MD,2018,January,12 month-ending,Heroin (T40.1),481,Maryland,1/1/2018,4.2
MassachusettsJuly2018,MA,2018,July,12 month-ending,Heroin (T40.1),482,Massachusetts,7/1/2018,3.3
MassachusettsNovember2018,MA,2018,November,12 month-ending,Heroin (T40.1),483,Massachusetts,11/1/2018,3.2
VirginiaJune2017,VA,2017,June,12 month-ending,Heroin (T40.1),483,Virginia,6/1/2017,3.7
MassachusettsDecember2018,MA,2018,December,12 month-ending,Heroin (T40.1),484,Massachusetts,12/1/2018,3.1
MassachusettsJanuary2019,MA,2019,January,12 month-ending,Heroin (T40.1),484,Massachusetts,1/1/2019,3.1
MassachusettsAugust2018,MA,2018,August,12 month-ending,Heroin (T40.1),488,Massachusetts,8/1/2018,3.3
MassachusettsSeptember2017,MA,2017,September,12 month-ending,Heroin (T40.1),490,Massachusetts,9/1/2017,3.7
North CarolinaJanuary2018,NC,2018,January,12 month-ending,Heroin (T40.1),505,North Carolina,1/1/2018,4.2
MassachusettsAugust2017,MA,2017,August,12 month-ending,Heroin (T40.1),506,Massachusetts,8/1/2017,3.7
VirginiaJuly2017,VA,2017,July,12 month-ending,Heroin (T40.1),506,Virginia,7/1/2017,3.7
North CarolinaMarch2018,NC,2018,March,12 month-ending,Heroin (T40.1),506,North Carolina,3/1/2018,4.1
MarylandMay2016,MD,2016,May,12 month-ending,Heroin (T40.1),506,Maryland,5/1/2016,4.4
North CarolinaAugust2016,NC,2016,August,12 month-ending,Heroin (T40.1),508,North Carolina,8/1/2016,5
North CarolinaApril2018,NC,2018,April,12 month-ending,Heroin (T40.1),509,North Carolina,4/1/2018,4
MassachusettsJuly2017,MA,2017,July,12 month-ending,Heroin (T40.1),516,Massachusetts,7/1/2017,3.8
MarylandDecember2017,MD,2017,December,12 month-ending,Heroin (T40.1),516,Maryland,12/1/2017,4.2
North CarolinaMay2018,NC,2018,May,12 month-ending,Heroin (T40.1),517,North Carolina,5/1/2018,4
North CarolinaNovember2017,NC,2017,November,12 month-ending,Heroin (T40.1),518,North Carolina,11/1/2017,4.3
North CarolinaDecember2017,NC,2017,December,12 month-ending,Heroin (T40.1),519,North Carolina,12/1/2017,4.2
MassachusettsJune2017,MA,2017,June,12 month-ending,Heroin (T40.1),523,Massachusetts,6/1/2017,3.8
VirginiaJuly2018,VA,2018,July,12 month-ending,Heroin (T40.1),524,Virginia,7/1/2018,3
VirginiaAugust2017,VA,2017,August,12 month-ending,Heroin (T40.1),524,Virginia,8/1/2017,3.6
VirginiaNovember2017,VA,2017,November,12 month-ending,Heroin (T40.1),526,Virginia,11/1/2017,3.4
North CarolinaOctober2017,NC,2017,October,12 month-ending,Heroin (T40.1),526,North Carolina,10/1/2017,4.3
North CarolinaSeptember2016,NC,2016,September,12 month-ending,Heroin (T40.1),526,North Carolina,9/1/2016,5.1
North CarolinaOctober2016,NC,2016,October,12 month-ending,Heroin (T40.1),528,North Carolina,10/1/2016,5.1
VirginiaJanuary2018,VA,2018,January,12 month-ending,Heroin (T40.1),529,Virginia,1/1/2018,3.3
North CarolinaNovember2016,NC,2016,November,12 month-ending,Heroin (T40.1),529,North Carolina,11/1/2016,5.1
VirginiaOctober2017,VA,2017,October,12 month-ending,Heroin (T40.1),530,Virginia,10/1/2017,3.5
VirginiaAugust2018,VA,2018,August,12 month-ending,Heroin (T40.1),532,Virginia,8/1/2018,2.9
VirginiaSeptember2017,VA,2017,September,12 month-ending,Heroin (T40.1),534,Virginia,9/1/2017,3.6
MassachusettsMay2017,MA,2017,May,12 month-ending,Heroin (T40.1),534,Massachusetts,5/1/2017,3.8
VirginiaJune2018,VA,2018,June,12 month-ending,Heroin (T40.1),536,Virginia,6/1/2018,3
North CarolinaAugust2017,NC,2017,August,12 month-ending,Heroin (T40.1),536,North Carolina,8/1/2017,4.4
VirginiaDecember2017,VA,2017,December,12 month-ending,Heroin (T40.1),539,Virginia,12/1/2017,3.4
VirginiaMarch2018,VA,2018,March,12 month-ending,Heroin (T40.1),540,Virginia,3/1/2018,3.2
VirginiaSeptember2018,VA,2018,September,12 month-ending,Heroin (T40.1),542,Virginia,9/1/2018,2.9
North CarolinaJune2018,NC,2018,June,12 month-ending,Heroin (T40.1),542,North Carolina,6/1/2018,3.9
MarylandNovember2017,MD,2017,November,12 month-ending,Heroin (T40.1),543,Maryland,11/1/2017,4.2
North CarolinaSeptember2017,NC,2017,September,12 month-ending,Heroin (T40.1),544,North Carolina,9/1/2017,4.3
New YorkJanuary2015,NY,2015,January,12 month-ending,Heroin (T40.1),544,New York,1/1/2015,5.7
VirginiaApril2018,VA,2018,April,12 month-ending,Heroin (T40.1),545,Virginia,4/1/2018,3.1
VirginiaMay2018,VA,2018,May,12 month-ending,Heroin (T40.1),546,Virginia,5/1/2018,3.1
North CarolinaDecember2016,NC,2016,December,12 month-ending,Heroin (T40.1),547,North Carolina,12/1/2016,5
North CarolinaJuly2017,NC,2017,July,12 month-ending,Heroin (T40.1),549,North Carolina,7/1/2017,4.4
North CarolinaJune2017,NC,2017,June,12 month-ending,Heroin (T40.1),550,North Carolina,6/1/2017,4.4
VirginiaDecember2018,VA,2018,December,12 month-ending,Heroin (T40.1),551,Virginia,12/1/2018,3
North CarolinaJuly2018,NC,2018,July,12 month-ending,Heroin (T40.1),551,North Carolina,7/1/2018,3.9
New YorkMarch2015,NY,2015,March,12 month-ending,Heroin (T40.1),553,New York,3/1/2015,5.6
VirginiaOctober2018,VA,2018,October,12 month-ending,Heroin (T40.1),556,Virginia,10/1/2018,2.9
MarylandOctober2017,MD,2017,October,12 month-ending,Heroin (T40.1),556,Maryland,10/1/2017,4.2
MassachusettsApril2017,MA,2017,April,12 month-ending,Heroin (T40.1),557,Massachusetts,4/1/2017,3.8
North CarolinaMarch2017,NC,2017,March,12 month-ending,Heroin (T40.1),558,North Carolina,3/1/2017,4.6
North CarolinaMay2017,NC,2017,May,12 month-ending,Heroin (T40.1),559,North Carolina,5/1/2017,4.5
MarylandJune2016,MD,2016,June,12 month-ending,Heroin (T40.1),560,Maryland,6/1/2016,4.4
North CarolinaJanuary2017,NC,2017,January,12 month-ending,Heroin (T40.1),561,North Carolina,1/1/2017,4.9
